meta,Genus,Species,Isolate N,Taxon,PC1,PC2,PC3,PC4,PC5
Leiant27BHI18AC31,Lei,ant,27,Lei ant,0.24865708298253106,2.6030771980922958,-2.1019062576107883,0.9357761528645038,1.8254468538960906
Leiant27BHI18AC32,Lei,ant,27,Lei ant,0.2906393201766316,3.128602760434748,-2.7801547838779763,0.8623312374535241,2.271908962732964
Leiant27BHI18AC33,Lei,ant,27,Lei ant,0.0701306365312952,2.3410396415267516,-1.346653327721282,1.1907823775413648,2.030033296019258
Leikaf15BHI18AC11,Lei,kaf,15,Lei kaf,0.32834209695882144,-0.6099276098029066,0.20983120777785497,0.671072343824188,-1.2438581156822466
Leikaf15BHI18AC12,Lei,kaf,15,Lei kaf,-0.013907322549036372,-0.3981199992781556,-0.17992332652794704,0.5237935826810557,-0.5918193254655222
Leikaf15BHI18AC13,Lei,kaf,15,Lei kaf,0.0954355747665693,-0.586629421702775,0.4403173814023949,0.6242506279957346,-0.6305573796783697
Leikaf15BHI18AC21,Lei,kaf,15,Lei kaf,0.37818906387486245,0.3179052251220303,-1.2176657885145183,0.8488522519219754,-0.4296485174857
Leikaf15BHI18AC22,Lei,kaf,15,Lei kaf,0.2584535738964143,0.1793797729305128,-0.3033685648454149,1.0484906132213196,-0.7217014162388747
Leikaf15BHI18AC23,Lei,kaf,15,Lei kaf,0.3195545066855398,0.23697533609820218,-0.8663558094418323,0.9143044018021426,-0.5865822719635857
Leikaf15BHI18AC31,Lei,kaf,15,Lei kaf,-1.0529317727522378,-1.6104798804829994,1.9586452343684773,0.44545494810513464,-0.7064394429137979
Leikaf15BHI18AC32,Lei,kaf,15,Lei kaf,0.06752391801459844,-1.0226329644904002,0.9482217484623005,0.48583484376941044,-0.4650262909386196
Leikaf15BHI18AC33,Lei,kaf,15,Lei kaf,-0.36064157038974143,-1.0456901609691467,2.2585031166699934,0.7743739760594833,-0.913359836185688
Leirub04BHI18AC11,Lei,rub,4,Lei rub,1.077426862941648,2.4105597707612363,1.6635245994014778,1.727768754695406,1.2803030930238126
Leirub04BHI18AC12,Lei,rub,4,Lei rub,3.143129104397268,1.8054531781875993,-2.257181668721342,-0.18816033371700155,-0.7776616743022711
Leirub04BHI18AC13,Lei,rub,4,Lei rub,1.5073023569864037,3.7069836200034354,1.253517203855832,1.9397324828851625,0.8144724586211899
Leirub04BHI18AC21,Lei,rub,4,Lei rub,3.0732688097867342,4.058638346503872,-1.1337333890321422,0.7388263838988403,-0.4303939511129175
Leirub04BHI18AC22,Lei,rub,4,Lei rub,0.9581590359184884,2.0450921787276597,0.36155861903134023,0.5556726990873683,-0.4027082901770304
Leirub04BHI18AC23,Lei,rub,4,Lei rub,1.0904749310033985,2.8523262904326425,0.10355435697184354,1.5649991190911319,0.35210710208071594
Leirub04BHI18AC31,Lei,rub,4,Lei rub,1.5030870908481784,0.7871921599867195,0.7159325073606433,-0.6259680103428978,0.024247919662230374
Leirub04BHI18AC32,Lei,rub,4,Lei rub,2.137507007519157,-0.14245556968689813,-2.0139953649884617,-1.3935252413640191,-0.23358627384962752
Leirub04BHI18AC33,Lei,rub,4,Lei rub,2.1353400065927017,-2.4284695305781314,-2.959584166751915,-0.7659452915869406,-0.4401586073943157
Leirub05BHI18AC11,Lei,rub,5,Lei rub,-0.6414958550940979,-0.3503577392733983,2.2956267655728952,0.884580220041165,0.4681699719281706
Leirub05BHI18AC12,Lei,rub,5,Lei rub,0.17741647024911908,-0.25256501344624543,0.9169233796141717,0.3330341672272294,0.47014137381853155
Leirub05BHI18AC13,Lei,rub,5,Lei rub,0.796994735678639,0.0453571041443509,0.551282513463382,0.5137336968100513,0.6505292219035198
Leirub05BHI18AC21,Lei,rub,5,Lei rub,3.94357189707648,6.140611411243229,-1.3984919642025753,1.6533911886795372,-1.9436851635005397
Leirub05BHI18AC22,Lei,rub,5,Lei rub,0.5471138405517423,1.701188920122011,1.017127727138749,1.8417362170471918,0.5044956277554311
Leirub05BHI18AC23,Lei,rub,5,Lei rub,0.06714643931374083,1.426938575842184,1.4001489719832105,1.384676311455918,1.6894475861507363
Leirub05BHI18AC32,Lei,rub,5,Lei rub,3.2261631092388354,4.728865832160721,0.5711203201213879,1.3650774921138007,1.0754713716630075
Leirub05BHI18AC33,Lei,rub,5,Lei rub,1.451142463447736,1.8965463639138005,1.798837842798227,1.5694000183249783,1.990686688159732
Salspp12BHI18AC11,Sal,spp,12,Sal spp,0.106557340938022,-0.4699970737698652,0.6606815773877386,0.6014212161679784,-0.32857934234751174
Salspp12BHI18AC12,Sal,spp,12,Sal spp,0.8492940089179176,0.20762388384653496,0.23734957921426916,0.9533051842701935,-0.3001127564457376
Salspp12BHI18AC13,Sal,spp,12,Sal spp,0.376693683387962,0.32464621984346603,-0.6400126080903864,0.8648174864896383,-0.13993197156349452
Salspp12BHI18AC21,Sal,spp,12,Sal spp,0.7282969975536204,0.5058459874551516,1.3505641630226706,1.3923765461691777,-0.16046858273490466
Salspp12BHI18AC22,Sal,spp,12,Sal spp,0.19456360753965146,-0.4418574346123274,0.7205156840036488,0.7799422983678271,-0.5753068740298042
Salspp12BHI18AC23,Sal,spp,12,Sal spp,0.32690071463112946,-0.49187817845558274,0.40762760833672806,0.5541153099612307,-0.43400105961236257
Salspp12BHI18AC31,Sal,spp,12,Sal spp,0.5455125778434969,1.137532728182641,1.2920108570198119,1.7438598457651806,0.4440346811124581
Salspp12BHI18AC32,Sal,spp,12,Sal spp,2.3506199937670473,3.9993871377229446,0.5439476277593589,2.4875046795177216,-0.4315817019792917
Salspp12BHI18AC33,Sal,spp,12,Sal spp,0.5304880303119874,1.1184539110282357,0.4615026984276604,1.2681944461731596,0.6255550142839119
Salspp18BHI18AC11,Sal,spp,18,Sal spp,1.3216294337664667,-0.8370898344850246,-0.8782600874919255,-2.3813684361196494,-0.03959697298969991
Salspp18BHI18AC13,Sal,spp,18,Sal spp,-0.588857303456919,0.9753379056884892,1.1921033973902597,0.6716350035308982,1.311036793726001
Salspp18BHI18AC22,Sal,spp,18,Sal spp,0.8079722300320559,2.1441577269152776,1.5502630835333546,0.9993655738511293,1.9829289417595946
Salspp18BHI18AC23,Sal,spp,18,Sal spp,1.1159185651631474,0.7739403120457601,0.364081167011255,-0.1767868130996196,-0.21004399655635372
Salspp18BHI18AC31,Sal,spp,18,Sal spp,-0.611805846130929,0.49316026281302217,1.6624053548759943,0.40304176504480266,1.3248501157434178
Salspp18BHI18AC32,Sal,spp,18,Sal spp,-0.9945323481637677,0.7808105866892764,2.493096461711754,0.4242483004942816,1.1469318563370685
Salspp18BHI18AC33,Sal,spp,18,Sal spp,1.4325243011028093,4.845970170275035,0.21915351370899153,-0.3458545892765392,-0.3892019209160715
Salspp23BHI18AC11,Sal,spp,23,Sal spp,-0.18014148809425504,1.9868261273501444,3.2299581348176702,1.5425392373975848,1.854766335118949
Salspp23BHI18AC12,Sal,spp,23,Sal spp,-0.49285541894153767,1.2949396978608874,-0.6797464587886908,0.41545649779288985,1.4203276100096338
Salspp23BHI18AC13,Sal,spp,23,Sal spp,-0.3445490410534702,0.7758327388208756,2.537580087543205,0.4274616748353819,1.5860230498354975
Salspp23BHI18AC21,Sal,spp,23,Sal spp,-1.3656938001617336,-0.35646766257376494,1.882990183275143,0.2984287497865291,-1.1209827862631436
Salspp23BHI18AC22,Sal,spp,23,Sal spp,-1.4035805819426082,-0.20616180156468145,2.3216167073208434,0.6193860237671969,-0.7986917456878245
Salspp23BHI18AC23,Sal,spp,23,Sal spp,-1.0807971021506086,-0.036943143234339115,3.2780610588442882,-0.005673687213935423,-1.8566886873132373
Salspp23BHI18AC32,Sal,spp,23,Sal spp,-0.7188080515003722,1.3321370432571749,-0.2740155004622062,0.5092055248240709,1.4996001172122606
Salspp23BHI18AC33,Sal,spp,23,Sal spp,-0.43485143490098344,1.7495297717766725,1.833000943232702,0.651667265987214,1.5644841638954046
Polspp42BHI18AC11,Pol,spp,42,Pol spp,0.2352998940710552,1.8328227020491066,1.6364732787933476,0.9159455400513253,2.3114557014003028
Polspp42BHI18AC12,Pol,spp,42,Pol spp,0.19822538849542068,2.152681488218173,1.4341243168640756,1.0274118979100537,2.523552155040802
Polspp42BHI18AC13,Pol,spp,42,Pol spp,-0.36448474691894034,1.099372201480307,2.456078756071605,0.5623278973130467,2.381157654137194
Polspp42BHI18AC21,Pol,spp,42,Pol spp,-1.1068573690999697,3.803065694070942,1.139718084070515,0.26633968584678136,4.347156985259211
Polspp42BHI18AC22,Pol,spp,42,Pol spp,-0.2395918552278037,1.3078983367893204,2.6712055572234075,0.7171151020723155,2.3657037305422506
Polspp42BHI18AC23,Pol,spp,42,Pol spp,-1.7699772415721005,-0.14840254801442487,3.927896839005493,-0.04243421040070661,2.3190294694037052
Polspp42BHI18AC31,Pol,spp,42,Pol spp,-1.0924650701372178,0.8784257516036795,3.1216576622198917,0.24210462148298129,2.556098615718531
Polspp42BHI18AC32,Pol,spp,42,Pol spp,0.006470920265106468,3.31456667141784,1.2570672135988095,1.07998499036341,3.073203248425731
Polspp42BHI18AC33,Pol,spp,42,Pol spp,0.08010023675161408,3.1521368292770586,1.427334474624804,0.878450472468128,2.9679603753816433
Pseflu33BHI18AC11,Pse,flu,33,Pse flu,1.5818985888339236,4.235022616155852,1.0103872454069032,1.8794658056527491,8.683745865151252
Pseflu33BHI18AC11,Pse,flu,33,Pse flu,0.7705911708439024,-1.9970139216160638,0.16471121316481488,-0.36037120935042,-0.0019943884657335795
Pseflu33BHI18AC12,Pse,flu,33,Pse flu,1.6989753297852395,3.844740538429632,-0.504332910766684,2.8784856126321086,6.041782023317495
Pseflu33BHI18AC12,Pse,flu,33,Pse flu,-1.392491878638306,-2.388289464555808,0.8558353423027478,-2.1635212970528044,1.135505414362948
Pseflu33BHI18AC13,Pse,flu,33,Pse flu,1.6877938851554288,3.777705400740658,-0.6696177162484447,2.5190982520944196,3.9103500554891317
Pseflu33BHI18AC13,Pse,flu,33,Pse flu,-2.0988705565348273,-3.8489703099963832,2.225245592158705,-3.3305733728612634,1.2424072118366263
Pseext35BHI18AC11,Pse,ext,35,Pse ext,2.6708246225466037,3.2438400053914647,-2.382308318548872,0.30490253356555497,3.541691743720749
Pseext35BHI18AC12,Pse,ext,35,Pse ext,2.087997577977103,0.975139459649308,-0.42490408409013436,-0.4152890498612677,2.6761607424878795
Pseext35BHI18AC13,Pse,ext,35,Pse ext,2.0818747850796555,-0.4516688303516718,0.7710184020963708,-0.8462148995172843,2.265688465362776
Pseext35BHI18AC21,Pse,ext,35,Pse ext,1.7024889022961298,5.06105356980309,-0.5051135836980379,3.9096055353565715,-0.9163033553130486
Pseext35BHI18AC22,Pse,ext,35,Pse ext,2.4879549049737912,7.092540461975957,-1.9404622163039265,3.7226006100538545,-2.025667936524636
Pseext35BHI18AC23,Pse,ext,35,Pse ext,1.037959614047769,2.1231416366073974,1.7035709618765682,1.9769424148198567,1.5893993892081617
Pseext35BHI18AC31,Pse,ext,35,Pse ext,-3.445682523059438,-6.369049800652443,-0.6963526508013569,-1.5857178164652377,0.6142718828194303
Pseext35BHI18AC32,Pse,ext,35,Pse ext,-4.209379483424432,-6.980579748728672,-1.0153937310266083,-2.7818909758732433,1.0947370434547767
Pseext35BHI18AC33,Pse,ext,35,Pse ext,-0.5487142764104721,-5.725650141545184,-0.2722862052016109,-3.2536092969487562,0.979637596876356
Psever36BHI18AC11,Pse,ver,36,Pse ver,3.5165275383353087,0.06941320847353472,-3.242054741464712,1.0338147105389779,-1.1974556673295629
Psever36BHI18AC12,Pse,ver,36,Pse ver,3.4505672266776535,0.12621956307826737,-3.2124210611118804,0.9583241007458771,-1.0227712827561466
Psever36BHI18AC13,Pse,ver,36,Pse ver,3.6010770132102428,0.4933242682486512,-3.4820937096481206,1.0790049610878152,-0.8805750061667189
Psever36BHI18AC21,Pse,ver,36,Pse ver,0.8865864026513597,1.3983000804315353,-0.2549321385081514,0.7755435304110192,1.564859279886959
Psever36BHI18AC22,Pse,ver,36,Pse ver,0.6885417562708073,1.4954105046526858,-1.4826062288904804,0.7867141472865123,0.6825627413803265
Psever36BHI18AC23,Pse,ver,36,Pse ver,0.9518990264752948,1.694042473813617,-1.7493930048077782,0.7776943554393714,0.4776810586052847
Psever36BHI18AC31,Pse,ver,36,Pse ver,2.1712399338682387,1.6741703557165946,-2.8708617572437114,0.738948461776167,0.5664233225067193
Psespp17BHI18AC11,Pse,spp,17,Pse spp,1.099592300924964,2.6559676467209954,-2.7769392422638752,-0.4120565256253189,3.4521016780848126
Psespp17BHI18AC12,Pse,spp,17,Pse spp,0.6907786010046583,2.0668720839657846,-1.597196626060993,-0.5463481510283856,3.1428031284890108
Psespp17BHI18AC13,Pse,spp,17,Pse spp,0.5854533405499889,1.2335592378304518,0.1472494781595887,-0.3688964401779717,3.7567337684198625
Psespp17BHI18AC21,Pse,spp,17,Pse spp,1.0613674924573955,2.64751875535115,-2.7791997063262595,-0.10687259294044672,3.5777129926748943
Psespp17BHI18AC22,Pse,spp,17,Pse spp,1.53425190958337,2.535223040542064,-2.5208193486722887,-0.08941395562729472,2.797651404503198
Psespp17BHI18AC23,Pse,spp,17,Pse spp,1.3038040380530955,2.653742701781563,-2.612185584081472,-0.18264320710747772,3.0121882748944877
Psespp17BHI18AC31,Pse,spp,17,Pse spp,1.3316382658674064,2.6334068070487597,-2.2751334988251757,-0.208298505289307,3.126576450493975
Psespp17BHI18AC32,Pse,spp,17,Pse spp,1.0256377649500819,2.6252468760150753,-2.4561882790093184,-0.19826592835714915,3.185435711886007
Psespp17BHI18AC33,Pse,spp,17,Pse spp,1.0268929721001592,2.597541560795103,-2.5901732406566933,-0.14482377407860686,3.5040343759751003
Psespp32BHI18AC11,Pse,spp,32,Pse spp,0.6565684176016074,1.5018274962989338,-3.2843897469227374,-0.11647376411793146,1.8956649968203338
Psespp32BHI18AC12,Pse,spp,32,Pse spp,1.4843074982860076,1.323223692374725,-2.6643491812801834,0.22599482790303269,1.0737868710696388
Psespp32BHI18AC13,Pse,spp,32,Pse spp,1.1545124186751015,1.4647020869224199,-3.229519071460048,0.09756002974471971,1.2808485779049859
Psespp32BHI18AC21,Pse,spp,32,Pse spp,2.5640726955057938,5.494306701651297,-1.6573468693302023,-0.0754206676416499,0.10038754514140007
Psespp32BHI18AC22,Pse,spp,32,Pse spp,3.8470556753255027,5.964707782807163,-3.107561202897978,-3.797146382326172,-0.30580049483741967
Psespp32BHI18AC23,Pse,spp,32,Pse spp,1.532721323024243,3.5174312906769614,-0.9808900631860942,0.515177277748919,0.7716841913758328
Psespp32BHI18AC31,Pse,spp,32,Pse spp,0.05282665686648474,1.0618654543922375,-0.4811785884827569,0.17895751436850366,1.0072166754570422
Psespp32BHI18AC32,Pse,spp,32,Pse spp,0.3418117907853409,0.9250698920199277,-1.2262257762990298,0.34011390604145664,1.0681730916835197
Psespp32BHI18AC33,Pse,spp,32,Pse spp,0.9716602395287413,1.281723461129201,-3.137638146699132,0.0870956368935103,1.3264490482171971
Psespp34BHI18AC11,Pse,spp,34,Pse spp,0.6396136328156112,-3.752938124439455,3.2787494718903094,-1.007011825007031,-0.2943935583357429
Psespp34BHI18AC12,Pse,spp,34,Pse spp,0.6456275737116792,-3.9424111370861055,3.1427109737211225,-0.9555729462477582,-0.4314587364655485
Psespp34BHI18AC13,Pse,spp,34,Pse spp,1.638092961373204,-1.1972883213030943,0.7359152239704637,0.11487300082330094,0.563745662508977
Psespp34BHI18AC21,Pse,spp,34,Pse spp,1.2613478069625705,2.960743713743473,-2.368653408928068,0.9583933976574359,1.6496543281104754
Psespp34BHI18AC22,Pse,spp,34,Pse spp,1.3609792773557847,2.920815947545257,-2.321522061610825,0.9759326773131672,1.575596063878743
Psespp34BHI18AC23,Pse,spp,34,Pse spp,1.0543473962422685,1.9494543410818743,-1.1111830191559977,0.7239104077757219,1.5140344260152219
Psespp34BHI18AC31,Pse,spp,34,Pse spp,1.1564411777189878,2.9127793096882897,-2.500406444361183,1.0357530087234865,1.5889316971053842
Psespp34BHI18AC32,Pse,spp,34,Pse spp,1.2592946771970928,2.8747988971075937,-2.4512077806751478,1.055280930867231,1.5166649563495835
Psespp34BHI18AC33,Pse,spp,34,Pse spp,0.9833783736742607,1.9202680137883608,-1.2038914138588361,0.8229677015982443,1.4597679765310008
Psygla11BHI18AC11,Psy,gla,11,Psy gla,0.9110244192510876,0.7706417235820947,-0.5938551007348497,0.21250636410408782,1.3787200441027865
Psygla11BHI18AC12,Psy,gla,11,Psy gla,0.4246192264898185,0.021402379221716544,-0.09770777862268458,-0.047592576251714896,1.0294316598288638
Psygla11BHI18AC13,Psy,gla,11,Psy gla,0.056535251100163095,-1.160939655662099,1.6126248337870914,-0.13621100775253134,0.6629638092757183
Psygla11BHI18AC21,Psy,gla,11,Psy gla,1.1912246048183592,3.734621456731132,-1.4791812577942922,1.6501157032475384,2.1698171721914488
Psygla11BHI18AC22,Psy,gla,11,Psy gla,1.6972621686282903,4.548349837254018,-1.0288271589880449,2.267800738410924,3.90518488713624
Psygla11BHI18AC23,Psy,gla,11,Psy gla,1.0047283518601162,4.273292732562039,-4.227286448362224,1.2516909022794407,2.0781760949656296
Psygla11BHI18AC31,Psy,gla,11,Psy gla,0.6587909355535915,3.724992781906191,-3.4660874149647953,1.337701684484956,1.7828853774258449
Psygla11BHI18AC32,Psy,gla,11,Psy gla,1.0245221372827165,3.6026076198364168,-1.6594493652357183,1.7996904639596107,1.911747968230438
Psygla11BHI18AC33,Psy,gla,11,Psy gla,1.5270953490811339,4.317310064434277,0.0569622390608231,2.2396696922650956,4.293648581599391
Psyura25BHI18AC11,Psy,ura,25,Psy ura,3.1604728628182963,10.672306713413079,-4.658674054346423,6.99129422963052,-2.179677287802596
Psyura25BHI18AC11,Psy,ura,25,Psy ura,2.8693497145904105,3.77244009841759,-1.4705981929204244,-1.4750223482253615,2.1497874909575754
Psyura25BHI18AC12,Psy,ura,25,Psy ura,-0.34021838350688893,-1.8080602541767294,2.1849202761442523,-2.5380543035859606,2.199584415944287
Psyura25BHI18AC13,Psy,ura,25,Psy ura,1.4152364594258846,-0.19741753627428896,0.6915341363791088,-1.317193587418988,2.1337295400442584
Psyura25BHI18AC21,Psy,ura,25,Psy ura,0.678902499191688,4.774287651289794,-2.3663458497613266,1.3281184998727438,3.3311753002006306
Psyura25BHI18AC22,Psy,ura,25,Psy ura,0.8581440674672064,4.960419311183563,-1.4127839820364476,0.9467072677800714,3.2499169417636145
Psyura25BHI18AC23,Psy,ura,25,Psy ura,0.5861286362814063,4.365355091954302,-0.9289058286760721,0.9680332473857282,3.872164618000584
Psyura25BHI18AC31,Psy,ura,25,Psy ura,2.8537487340498386,7.996589082881532,-1.3849837667763276,5.074464361309968,0.6021769698124272
Psyura25BHI18AC32,Psy,ura,25,Psy ura,1.4869478267184428,4.660133855864192,-1.177335567959602,1.4415979950148747,2.9546679529273066
Psyura25BHI18AC33,Psy,ura,25,Psy ura,3.5528185567706405,12.338106968199584,-5.994692054412216,5.350620007733766,-2.3339914207826413
Psyura24BHI18AC11,Psy,ura,24,Psy ura,1.219884650504166,4.771613922973926,-3.865442650206609,0.6413314827803789,2.9954378435437
Psyura24BHI18AC12,Psy,ura,24,Psy ura,1.4922889991116663,4.499975828877711,-3.4117075879343135,0.8161177977425758,2.8761344487386915
Psyura24BHI18AC13,Psy,ura,24,Psy ura,0.36532296530425623,4.055064576455573,-3.0181248336565347,1.1100265070111306,2.8767864562390533
Psyura24BHI18AC21,Psy,ura,24,Psy ura,3.8065864053591887,7.231557818817575,-0.864267170602736,4.834218886732558,1.8535359092286738
Psyura24BHI18AC22,Psy,ura,24,Psy ura,3.895380952905398,8.114169765960044,-1.9006577149739938,5.682031629420901,0.7879992021501339
Psyura24BHI18AC23,Psy,ura,24,Psy ura,3.6079138548022924,6.777439777706749,-0.4142326767751286,3.9782442901699104,3.064454342100557
Psyura24BHI18AC31,Psy,ura,24,Psy ura,2.0872562318142065,5.112189054021981,-0.2383230987867844,1.7135582061072796,7.276928331406771
Psyura24BHI18AC32,Psy,ura,24,Psy ura,2.3172265973062105,5.297157311363566,0.3431060041199019,1.5137079871878532,7.20914820943438
Psyura24BHI18AC33,Psy,ura,24,Psy ura,1.021359443141478,4.6773046786020815,-3.5165337257732943,0.9066622784001802,3.348576356779087
Rhoery44BHI18AC11,Rho,ery,44,Rho ery,2.307434470732954,-0.14396183748076494,-0.2577860964551258,1.0680987039334906,0.19776907121678322
Rhoery44BHI18AC12,Rho,ery,44,Rho ery,3.346516895670275,-0.6691152490774844,-0.9139832823738341,0.7138939480053731,-0.4405392445985528
Rhoery44BHI18AC13,Rho,ery,44,Rho ery,3.427373668669665,-0.5020815599374789,-1.349258738745916,0.785192592349017,-0.2946080966232885
Rhoery44BHI18AC21,Rho,ery,44,Rho ery,2.559777509280799,-0.8116131978771671,-1.3355597516936106,-0.29682728543439624,-0.7460470988885404
Rhoery44BHI18AC22,Rho,ery,44,Rho ery,6.00033095692707,0.6327893973105961,-3.760701626857974,-3.4439174003687434,-1.7784254883945843
Rhoery44BHI18AC23,Rho,ery,44,Rho ery,3.068945689365889,0.32178941099776687,0.2523915530745726,0.8999552427393834,-0.32051835527635286
Rhoery44BHI18AC31,Rho,ery,44,Rho ery,1.9821176847912105,-1.0424859480792499,0.7701800934316636,0.6280686735461931,0.34550289144731217
Rhoery44BHI18AC32,Rho,ery,44,Rho ery,3.532749690408328,0.5803652150252833,-0.4743423152578232,-0.3774286953423214,-0.20507942885984357
Rhoery44BHI18AC33,Rho,ery,44,Rho ery,3.2513453825315066,-0.23353642074260356,0.18004008665408056,0.7320973870782645,-0.1413748618541052
Rhoery45BHI18AC11,Rho,ery,45,Rho ery,3.338509948030408,-0.7667196931299884,1.809417691160368,-0.8174981692923786,1.9270131452597306
Rhoery45BHI18AC12,Rho,ery,45,Rho ery,3.578464059339997,-0.31182668047566436,1.4370267148535707,-0.6198111394580894,2.047267832036277
Rhoery45BHI18AC13,Rho,ery,45,Rho ery,4.637612835418461,1.755507165849428,-0.3621303620756171,-0.40808049540484953,-1.2434745198651957
Rhoery45BHI18AC13,Rho,ery,45,Rho ery,3.809486002554499,-0.8097329010910912,1.859621230193338,-0.6052486527123216,1.8211064277485887
Rhoery45BHI18AC21,Rho,ery,45,Rho ery,3.8658096577058165,-0.2021586512891225,-0.5791627662887814,-0.14135507889641466,1.9828484795420056
Rhoery45BHI18AC22,Rho,ery,45,Rho ery,3.9047614902912424,-0.1998810241893087,-0.3502759310630676,-0.13940212363923976,1.777238803812968
Rhoery45BHI18AC23,Rho,ery,45,Rho ery,4.569305370807853,1.6481733496514899,-0.3277880874842129,-0.20047296539062967,-0.5990791348436308
Rhoery45BHI18AC24,Rho,ery,45,Rho ery,3.5632711367290586,-0.07874394224042736,-0.3317143981270881,-0.28637917670066254,1.7538717438398295
Rhoery45BHI18AC31,Rho,ery,45,Rho ery,3.5166443594835592,3.903143544141209,1.113362550420957,4.576486099827498,-2.101828192981811
Rhoery45BHI18AC31,Rho,ery,45,Rho ery,3.809646945136819,-0.21070769514646395,-0.7098471142293336,-0.029835060898949536,1.9426037569330412
Rhoery45BHI18AC32,Rho,ery,45,Rho ery,1.7582124040121265,-4.553284930962062,-0.4804965262226575,-1.0126570078998467,-1.3061953908537265
Rhoery45BHI18AC32,Rho,ery,45,Rho ery,3.8587079432753093,-0.2032558801825662,-0.473325228201709,-0.023346637951724137,1.7411363066336434
Rhoery45BHI18AC33,Rho,ery,45,Rho ery,-2.2240230686986475,-8.10756696333249,-1.851609769763578,0.07539939275881595,-1.0123743864308192
Rhoery45BHI18AC33,Rho,ery,45,Rho ery,3.483379955763013,-0.09685817298103115,-0.48901502239115924,-0.19180557263517764,1.6979272344211003
Rhoyun03BHI18AC11,Rho,yun,3,Rho yun,7.050858120437378,-3.1304306358715035,-1.2468914919131808,-0.4619142363037772,-3.209718625277663
Rhoyun03BHI18AC12,Rho,yun,3,Rho yun,6.350438208411581,-3.9358951109857694,-0.9880299815172741,-0.573836697836069,-2.7323981282724255
Rhoyun03BHI18AC13,Rho,yun,3,Rho yun,-0.10392063900545581,-6.686787004906047,5.558640592190627,-2.4041795320590547,0.28786262286759967
Rhoyun03BHI18AC21,Rho,yun,3,Rho yun,3.1929446749666415,-2.266213119425458,2.7873373340914416,0.8026744182764679,0.5112788130156498
Rhoyun03BHI18AC22,Rho,yun,3,Rho yun,4.643179644138893,-1.8391514864099343,1.934365848658466,1.5808149553542772,-0.22873211302753255
Rhoyun03BHI18AC23,Rho,yun,3,Rho yun,3.552263283981768,-2.6214496826147498,2.374826832834403,0.9749590026911934,0.13225186880958506
Rhoyun03BHI18AC31,Rho,yun,3,Rho yun,4.265168855918299,-2.4803828204568195,0.6989102093423223,0.6706435453535313,-1.2384689836397411
Rhoyun03BHI18AC32,Rho,yun,3,Rho yun,-0.2817803474228468,-5.153521972494946,3.2299717212779737,-0.28332938602226054,0.16302800194698774
Rhoyun03BHI18AC33,Rho,yun,3,Rho yun,2.3269221561790965,-3.6746545680890446,2.643666298524122,0.09921783148411178,-0.3377480866843462
Rhoyun28BHI18AC11,Rho,yun,28,Rho yun,2.0287712853532143,-3.660576660785687,6.645845799959999,2.221478003166099,-2.5128083851172334
Rhoyun28BHI18AC12,Rho,yun,28,Rho yun,3.171979354299044,-1.096350471573937,4.530215356033263,5.2762595328824995,-6.830981080348887
Rhoyun28BHI18AC13,Rho,yun,28,Rho yun,2.554074188814029,-1.5134362533679506,4.793015381320402,4.738338227106149,-6.2647974090358645
Rhoyun28BHI18AC21,Rho,yun,28,Rho yun,3.5879830581569725,-1.1581056226040478,4.94896875816399,2.0962884009473752,0.026295794336473475
Rhoyun28BHI18AC22,Rho,yun,28,Rho yun,4.035611148771626,-0.35595927279894957,4.246112411198839,2.512342801131129,-1.6014153811049145
Rhoyun28BHI18AC31,Rho,yun,28,Rho yun,1.9368455806619969,-4.438376868010903,2.2960960604025535,0.3690719886051962,-2.3531543313072922
Rhoyun28BHI18AC32,Rho,yun,28,Rho yun,1.1075302444419173,-4.524928538254683,3.2423972917888872,0.5333626445277819,-2.167400492271235
Rhoyun28BHI18AC33,Rho,yun,28,Rho yun,1.0823200500106003,-4.412952846899028,4.162134164032598,0.5680489578198367,-2.3201726057206606
Leirub16BHI18AC11,Lei,rub,16,Lei rub,2.030013191033704,1.4780009497169264,-0.38803635585725615,0.40300212330996615,1.3225357197505543
Leirub16BHI18AC12,Lei,rub,16,Lei rub,2.6900924743819976,1.3077035168518258,-0.4960018132772915,0.5433774756181639,0.9725549012547788
Leirub16BHI18AC13,Lei,rub,16,Lei rub,2.5623176160059753,1.640861273552611,-0.7210975581878353,0.553534733144693,1.20778491339958
Leirub16BHI18AC21,Lei,rub,16,Lei rub,1.8993419150853217,2.3111395789174867,-0.9462186744351216,0.7431269240464746,1.6391132083861617
Leirub16BHI18AC23,Lei,rub,16,Lei rub,2.386357573862797,0.8946679279454398,-0.01752976078643188,0.27815398299202965,1.1261118377496664
Leirub16BHI18AC31,Lei,rub,16,Lei rub,2.4684606497740846,2.329799920945681,-1.2092139234639123,0.7571024117111614,1.522851286567459
Leirub16BHI18AC32,Lei,rub,16,Lei rub,2.3858232174316347,2.303470162527203,-1.1496516623148678,0.7267998423495615,1.5364583423049933
Leirub16BHI18AC33,Lei,rub,16,Lei rub,2.3763907211879083,2.177098741200834,-1.0236682979256004,0.7005934698944989,1.4569069667347414
Leirub30BHI18AC11,Sal,spp,30,Sal spp,-0.22480965111779047,-1.4749642344792289,1.5684188479558177,-0.2934033918459964,0.14342077018466667
Leirub30BHI18AC12,Sal,spp,30,Sal spp,0.7870187574447619,-0.44588996741313314,0.7587062502405441,0.4328078179525685,-0.12402978238111316
